0.800000,0.016665,0.000000,0.000000,0.014875,0.012621,0.015643,0.020665,0.013376,0.016393,0.027086,0.010503,0.042591,0.000000,0.000000,0.000000,0.009582,0.000000,0.000000,0.000000,0.000000
0.016880,0.800000,0.000000,0.000000,0.016399,0.014808,0.018519,0.020990,0.011289,0.019114,0.010822,0.013541,0.020923,0.004323,0.000000,0.000000,0.006655,0.005339,0.006839,0.007438,0.006122
0.000000,0.000000,0.800000,0.200000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.000000,0.000000,0.076122,0.800000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.025100,0.000000,0.000000,0.000000,0.028305,0.070473,0.000000,0.000000,0.000000,0.000000,0.000000
0.016528,0.017990,0.000000,0.002425,0.800000,0.020313,0.017735,0.014814,0.015056,0.014383,0.013843,0.013362,0.014763,0.001692,0.000000,0.000000,0.011897,0.007323,0.006098,0.006588,0.005189
0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.000000,0.200000,0.000000,0.000000,0.000000,0.000000,0.800000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.031470,0.031558,0.000000,0.000000,0.000000,0.025307,0.000000,0.800000,0.000000,0.084931,0.000000,0.000000,0.026734,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.018465,0.015386,0.000000,0.010635,0.018707,0.019283,0.012917,0.016850,0.800000,0.014370,0.020787,0.013458,0.014324,0.000000,0.000000,0.000000,0.014124,0.010695,0.000000,0.000000,0.000000
0.015905,0.018309,0.000000,0.000000,0.012559,0.014992,0.008278,0.054109,0.010099,0.800000,0.006267,0.009962,0.019835,0.000000,0.005760,0.000000,0.000000,0.000000,0.007821,0.008877,0.007225
0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.800000,0.000000,0.000000,0.000000,0.000000,0.200000,0.000000,0.000000,0.000000,0.000000,0.000000
0.025726,0.032744,0.000000,0.000000,0.029455,0.019065,0.000000,0.021426,0.023878,0.025149,0.022557,0.800000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.084134,0.040804,0.000000,0.000000,0.000000,0.000000,0.000000,0.034678,0.000000,0.040385,0.000000,0.000000,0.800000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.200000,0.000000,0.000000,0.000000,0.000000,0.800000,0.000000,0.000000,0.000000,0.000000,0.000000
0.018468,0.012662,0.000000,0.015974,0.020637,0.028510,0.012628,0.009642,0.019718,0.007897,0.020216,0.009889,0.000000,0.000000,0.000000,0.000000,0.800000,0.017730,0.006029,0.000000,0.000000
0.015283,0.012730,0.000000,0.012640,0.015916,0.015276,0.014561,0.008350,0.018708,0.009340,0.017196,0.014954,0.008738,0.014091,0.000000,0.000000,0.022216,0.800000,0.000000,0.000000,0.000000
0.011252,0.012759,0.000000,0.013465,0.010371,0.010769,0.011006,0.016122,0.008609,0.015232,0.009513,0.011635,0.016680,0.012490,0.018523,0.021576,0.000000,0.000000,0.800000,0.000000,0.000000
0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,0.000000
0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000
